"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2007",0.46,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2008",0.55,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2009",0.62,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2010",0.61,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2011",0.63,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2012",0.66,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2013",0.74,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2014",0.78,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2015",0.77,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2016",0.67,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2017",0.56,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2018",0.54,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2019",0.59,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2000",23.82,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2001",23.43,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2002",23.4,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2003",22.97,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2004",21.43,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2005",23.12,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2006",23.32,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2007",22.06,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2008",22.07,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2009",20.65,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2010",20.58,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2011",20,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2012",20.54,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2013",21.49,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2014",22.27,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2015",21.9,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2016",20.77,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2017",19.92,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2018",19.22,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2019",19.86,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2000",0.21,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2001",0.25,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2002",0.28,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2003",0.3,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2004",0.31,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2005",0.34,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2006",0.4,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2007",0.45,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2008",0.44,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2009",0.47,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2010",0.5,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2011",0.47,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2012",0.43,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2013",0.45,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2014",0.48,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2015",0.5,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2016",0.6,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2017",0.6,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2018",0.63,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2019",0.6,
"BEN","AIREMISSION","CO2","TONNE_CAP","A","2020",0.62,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2000",0.83,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2001",0.83,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2002",0.84,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2003",0.91,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2004",0.94,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2005",0.99,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2006",1.1,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2007",1.17,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2008",1.25,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2009",1.31,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2010",1.4,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2011",1.51,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2012",1.57,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2013",1.66,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2014",1.77,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2015",1.77,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2016",1.86,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2017",1.9,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2018",1.92,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2019",1.81,
"BOL","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2000",2.46,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2001",2.31,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2002",2.36,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2003",2.26,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2004",2.25,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2005",2.38,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2006",2.23,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2007",2.3,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2008",2.29,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2009",2.09,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2010",1.65,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2011",1.92,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2012",1.67,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2013",2.63,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2014",3.34,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2015",3.28,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2016",3.07,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2017",3.32,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2018",3.24,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2019",3.15,
"BWA","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2000",0.18,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2001",0.17,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2002",0.18,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2003",0.18,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2004",0.18,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2005",0.17,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2006",0.17,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2007",0.22,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2008",0.22,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2009",0.24,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2010",0.25,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2011",0.24,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2012",0.24,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2013",0.25,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2014",0.27,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2015",0.26,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2016",0.26,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2017",0.26,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2018",0.26,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2019",0.25,
"CMR","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"COG","AIREMISSION","CO2","TONNE_CAP","A","2000",0.16,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2001",0.2,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2002",0.15,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2003",0.22,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2004",0.22,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2005",0.23,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2006",0.27,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2007",0.28,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2008",0.34,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2009",0.38,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2010",0.43,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2011",0.48,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2012",0.49,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2013",0.55,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2014",0.56,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2015",0.65,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2016",0.6,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2017",0.56,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2018",0.58,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2019",0.68,
"COG","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2000",1.14,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2001",1.22,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2002",1.22,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2003",1.28,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2004",1.26,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2005",1.27,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2006",1.38,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2007",1.52,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2008",1.5,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2009",1.41,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2010",1.44,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2011",1.49,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2012",1.47,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2013",1.52,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2014",1.51,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2015",1.43,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2016",1.52,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2017",1.53,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2018",1.53,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2019",1.49,
"CRI","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2000",0.39,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2001",0.37,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2002",0.37,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2003",0.29,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2004",0.3,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2005",0.32,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2006",0.3,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2007",0.29,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2008",0.32,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2009",0.29,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2010",0.3,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2011",0.28,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2012",0.36,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2013",0.39,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2014",0.4,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2015",0.42,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2016",0.4,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2017",0.43,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2018",0.4,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2019",0.42,
"CIV","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2000",2.46,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2001",2.37,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2002",2.25,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2003",2.18,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2004",2.15,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2005",2.23,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2006",2.26,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2007",2.34,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2008",2.27,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2009",2.3,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2010",2.41,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2011",2.36,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2012",2.46,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2013",2.47,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2014",2.28,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2015",2.51,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2016",2.33,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2017",2.26,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2018",2.29,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2019",2.22,
"CUB","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2000",3.05,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2001",3.13,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2002",2.96,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2003",3,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2004",3.04,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2005",3.15,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2006",3.18,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2007",2.62,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2008",2.9,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2009",2.17,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2010",2.01,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2011",1.41,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2012",1.45,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2013",1.01,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2014",1.14,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2015",0.9,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2016",1.08,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2017",2.03,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2018",1.88,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2019",2.08,
"PRK","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"COD","AIREMISSION","CO2","TONNE_CAP","A","2000",0.02,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2001",0.02,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2002",0.02,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2003",0.02,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2004",0.02,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2005",0.02,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2006",0.03,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2007",0.03,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2008",0.03,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2009",0.03,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2010",0.03,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2011",0.04,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2012",0.03,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2013",0.05,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2014",0.06,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2015",0.04,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2016",0.03,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2017",0.03,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2018",0.03,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2019",0.03,
"COD","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2000",2.08,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2001",2.07,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2002",2.25,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2003",1.98,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2004",1.8,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2005",1.93,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2006",2.04,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2007",2.03,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2008",2,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2009",1.89,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2010",1.97,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2011",1.97,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2012",2.02,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2013",1.95,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2014",1.92,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2015",2.1,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2016",2.17,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2017",2.05,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2018",2.19,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2019",2.35,
"DOM","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2000",1.44,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2001",1.57,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2002",1.56,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2003",1.55,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2004",1.62,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2005",1.72,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2006",1.82,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2007",1.82,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2008",1.82,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2009",1.98,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2010",2.1,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2011",2.1,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2012",2.15,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2013",2.27,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2014",2.34,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2015",2.29,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2016",2.16,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2017",2.05,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2018",2.12,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2019",2.04,
"ECU","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2000",0.88,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2001",0.91,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2002",0.9,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2003",0.99,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2004",1.02,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2005",1.05,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2006",1.1,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2007",1.16,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2008",1.04,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2009",1.01,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2010",0.98,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2011",1.01,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2012",1,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2013",0.96,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2014",0.99,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2015",1.05,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2016",1.07,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2017",0.94,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2018",1,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2019",1.15,
"SLV","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2000",0.27,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2001",0.29,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2002",0.27,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2003",0.26,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2004",0.24,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2005",0.21,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2006",0.17,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2007",0.17,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2008",0.14,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2009",0.15,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2010",0.15,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2011",0.16,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2012",0.12,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2013",0.12,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2014",0.12,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2015",0.12,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2016",0.12,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2017",0.14,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2018",0.16,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2019",0.16,
"ERI","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2000",1.19,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2001",1.17,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2002",1.08,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2003",1.05,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2004",1.06,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2005",1.25,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2006",1.26,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2007",1.32,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2008",1.33,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2009",1.32,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2010",1.64,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2011",1.77,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2012",1.79,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2013",1.81,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2014",1.72,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2015",1.67,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2016",1.74,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2017",1.22,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2018",1.16,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2019",1.13,
"GAB","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2000",0.74,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2001",0.76,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2002",0.79,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2003",0.78,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2004",0.78,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2005",0.81,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2006",0.8,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2007",0.85,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2008",0.75,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2009",0.8,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2010",0.73,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2011",0.73,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2012",0.75,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2013",0.79,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2014",0.82,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2015",0.96,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2016",1.02,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2017",0.94,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2018",1.03,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2019",1.07,
"GTM","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"HND","AIREMISSION","CO2","TONNE_CAP","A","2000",0.68,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2001",0.78,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2002",0.81,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2003",0.88,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2004",0.97,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2005",0.87,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2006",0.96,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2007",1.01,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2008",1,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2009",0.91,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2010",0.91,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2011",0.96,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2012",0.98,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2013",0.99,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2014",0.98,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2015",1.01,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2016",0.94,
"HND","AIREMISSION","CO2","TONNE_CAP","A","2017",0.91,
